5924,7134920,True
8745,8551912,True
828,4468456,True
1664,4911496,True
3379,5767000,True
6371,7348840,True
4753,6487416,True
8230,8330808,True
9082,8857464,True
6896,7656376,True
8505,8444696,True
3157,5672776,True
6749,7542904,True
6569,7588248,True
6571,7512856,True
8869,8686696,True
7043,7638792,True
6704,7518568,True
1247,4667208,True
2486,5287560,True
3989,6112072,True
5441,6937000,True
8055,8094632,True
976,4563928,True
2356,5239512,True
1554,4824968,True
5522,6837160,True
2543,5291720,True
890,4485304,True
2121,5115032,True
1157,4629240,True
3498,5819416,True
941,4530232,True
4676,6428648,True
5907,7107880,True
5642,6957592,True
6810,7631720,True
6183,7270008,True
8367,8340696,True
6856,7637128,True
4676,6402024,True
6247,7309112,True
8010,8189160,True
2937,5540280,True
306,4202632,True
7824,8128424,True
8730,8644792,True
1382,4743432,True
3013,5587288,True
2126,5106712,True
6701,7520856,True
2240,5191672,True
2540,5347256,True
7173,7665416,True
6960,7639416,True
2503,5353080,True
299,4196392,True
378,4230712,True
9348,8822840,True
356,4230088,True
6754,7504632,True
9050,8685864,True
3485,5839800,True
3648,5900920,True
6945,7614456,True
8597,8527064,True
3757,5968136,True
9047,8760328,True
6742,7555704,True
3794,6029080,True
625,4363528,True
3571,5902824,True
4413,6294904,True
7304,7824648,True
3180,5643864,True
834,4451400,True
2765,5411848,True
355,4215528,True
3101,5565448,True
4034,6078792,True
1722,4938952,True
7398,7776488,True
6165,7215512,True
8146,8194152,True
2934,5508008,True
7448,7849288,True
2895,5518232,True
3403,5790920,True
7768,8012568,True
6820,7587832,True
3920,6052792,True
3386,5861544,True
735,4415000,True
5694,6993896,True
6188,7229032,True
8399,8364408,True
1943,5013416,True
6389,7347384,True
2417,5307944,True
741,4443288,True
8457,8431688,True
2570,5385528,True
8782,8578952,True
6148,7217080,True
8286,8373656,True
5528,6996488,True
3086,5654264,True
6766,7501832,True
7786,8107624,True
4516,6399944,True
8285,8315320,True
4179,6207240,True
8845,8608904,True
4801,6567176,True
8153,8266024,True
7408,7836808,True
2046,5108888,True
3406,5769704,True
5379,6822808,True
1599,4817064,True
2500,5298168,True
7626,7962232,True
5107,6718808,True
2718,5421720,True
3269,5736216,True
783,4467000,True
4675,6466200,True
7935,7986568,True
3917,6060904,True
511,4291448,True
5120,6632280,True
5768,7038616,True
427,4262440,True
6005,7079064,True
1570,4867400,True
8900,8603080,True
3104,5633576,True
3988,6098456,True
3122,5600600,True
6583,7419768,True
3909,5908648,True
4980,6543048,True
2960,5589368,True
2590,5394472,True
3816,6001416,True
4306,6243944,True
6470,7349160,True
1166,4635272,True
3526,5840424,True
3591,5909896,True
46,4064104,True
806,4459928,True
65,4069304,True
8287,8275384,True
2088,5135928,True
3838,6091480,True
7455,7952872,True
449,4257656,True
8534,8433560,True
8670,8607448,True
6333,7316600,True
7105,7694536,True
7549,7945848,True
2635,5397592,True
4498,6351688,True
6038,7188264,True
7880,8127384,True
1338,4722632,True
6711,7518472,True
1333,4713592,True
3117,5597064,True
360,4219592,True
7394,7795208,True
6417,7298920,True
5217,6691768,True
3825,5944632,True
9032,8709368,True
7739,7908568,True
170,4130664,True
2396,5295672,True
4371,6292616,True
2698,5439192,True
8647,8420040,True
886,4510792,True
4979,6606488,True
9331,8853416,True
2707,5395656,True
9417,8832088,True
655,4367992,True
2311,5208312,True
929,4522536,True
1578,4828712,True
1100,4634968,True
8419,8317192,True
8933,8591640,True
6909,7569016,True
5943,7077192,True
5059,6583928,True
5931,7064088,True
4475,6339944,True
1652,4873432,True
5525,6836328,True
3593,5850200,True
1978,5038792,True
8646,8470792,True
3761,6010776,True
3859,5995592,True
2512,5339768,True
6945,7564120,True
7180,7734888,True
2918,5593944,True
4299,6304888,True
164,4125256,True
1586,4879368,True
6326,7274792,True
7446,7926664,True
4774,6542632,True
6784,7573272,True
6567,7465736,True
938,4542088,True
5911,7083016,True
2103,5114920,True
8041,8214952,True
9249,8837608,True
3662,5930904,True
4144,6204216,True
2668,5437944,True
6710,7569640,True
287,4167688,True
3711,5991016,True
6311,7299720,True
4341,6214824,True
6858,7583256,True
5322,6838200,True
6715,7491528,True
8915,8585816,True
4438,6429592,True
7662,8032744,True
5350,6762904,True
1621,4870312,True
5965,7183592,True
4890,6538680,True
4781,6536296,True
2190,5141336,True
70,4068264,True
495,4254216,True
1109,4612712,True
2507,5308984,True
7127,7719288,True
2163,5168584,True
3512,5835640,True
4403,6301976,True
8724,8506056,True
279,4164536,True
5737,6952920,True
6567,7480920,True
925,4501736,True
7161,7725432,True
5970,7135640,True
2824,5526552,True
6802,7551224,True
3177,5727688,True
4758,6505608,True
4002,6112072,True
5255,6674504,True
5453,6805688,True
1790,4945608,True
3225,5685880,True
634,4368616,True
8853,8536520,True
5216,6739400,True
2275,5197496,True
874,4456184,True
3454,5786552,True
2403,5241800,True
3232,5642408,True
6776,7546856,True
3724,5889512,True
8410,8346616,True
920,4490088,True
6295,7229560,True
1713,4930632,True
2390,5319592,True
3167,5658008,True
4253,6192360,True
205,4137528,True
4874,6557400,True
5382,6794104,True
6844,7545192,True
1454,4775784,True
1414,4728664,True
2773,5498792,True
1564,4826008,True
492,4282408,True
6148,7200536,True
3797,5974792,True
1801,4941240,True
8473,8459560,True
8597,8429400,True
1581,4832776,True
5977,7105688,True
315,4197336,True
132,4102792,True
4698,6423032,True
5804,7022696,True
6341,7360072,True
968,4543960,True
4569,6432600,True
8649,8535480,True
7032,7707848,True
7589,7965112,True
6602,7501096,True
7189,7714920,True
1091,4618008,True
1872,5040360,True
2421,5297448,True
7666,8051016,True
6406,7353832,True
3106,5585112,True
5060,6641544,True
698,4391704,True
5481,6800664,True
4488,6305096,True
848,4489048,True
3829,5934648,True
3007,5536536,True
1367,4739064,True
3332,5748072,True
5214,6679192,True
4257,6250808,True
4833,6533480,True
4732,6453192,True
2073,5124072,True
6906,7640040,True
5705,7007208,True
276,4188072,True
3122,5656040,True
105,4085320,True
8560,8489096,True
5660,7024984,True
2608,5349752,True
6721,7467400,True
7644,7956408,True
6746,7507960,True
8373,8423160,True
3392,5780104,True
3926,6088776,True
1229,4641096,True
611,4376728,True
2518,5340296,True
7815,7981992,True
5847,7048280,True
8135,8148184,True
730,4411880,True
444,4252248,True
5135,6686888,True
3692,6025752,True
90,4084696,True
4915,6642056,True
6985,7575464,True
5709,7020616,True
1244,4668760,True
1475,4811976,True
3201,5685672,True
3501,5833352,True
3107,5638664,True
1196,4641304,True
4535,6387880,True
1123,4602408,True
1967,5042536,True
656,4368824,True
8667,8438136,True
319,4194728,True
7721,7952664,True
6717,7416648,True
383,4229672,True
7414,7950792,True
436,4274088,True
3574,5917288,True
6492,7410616,True
5620,6977048,True
4012,6099384,True
8415,8287336,True
6089,7199608,True
8660,8510520,True
2147,5178152,True
6486,7353208,True
1543,4837656,True
9057,8677544,True
8680,8487224,True
1521,4811864,True
5266,6756664,True
413,4247144,True
2470,5343720,True
6033,7176824,True
4388,6295736,True
150,4116216,True
7589,7946328,True
865,4494664,True
106,4092392,True
3834,6039896,True
554,4320152,True
5883,7059928,True
3319,5749320,True
7543,7887560,True
1050,4590344,True
3212,5778968,True
8831,8555032,True
6547,7562664,True
8169,8214536,True
4519,6333592,True
6886,7496936,True
4714,6500824,True
5716,7030392,True
4008,6159496,True
93,4090104,True
9208,8818568,True
5096,6665768,True
6880,7608424,True
3301,5746936,True
5680,7030712,True
7671,8079448,True
2726,5410600,True
8979,8723304,True
3577,5871320,True
7874,8180632,True
3538,5832936,True
9072,8756792,True
1366,4778072,True
8425,8318648,True
5109,6716104,True
3374,5794664,True
5239,6789528,True
8684,8647288,True
4813,6527448,True
1085,4604904,True
5298,6769352,True
4884,6599208,True
9283,8844360,True
1465,4794392,True
5029,6616888,True
8678,8492952,True
842,4468248,True
2296,5217048,True
6997,7658344,True
5501,6834456,True
2549,5398536,True
5719,7034136,True
5788,7048904,True
3381,5840216,True
8259,8256072,True
3363,5844584,True
4241,6205256,True
7959,8144856,True
6690,7502872,True
6874,7554136,True
3279,5748904,True
4882,6604616,True
3961,6106984,True
6196,7262312,True
5717,6982136,True
8837,8680040,True
4503,6384760,True
759,4429464,True
3550,5855192,True
7665,8083288,True
1720,4917112,True
122,4105496,True
5815,7028312,True
4317,6291992,True
5158,6706120,True
424,4251512,True
562,4346056,True
1269,4673128,True
8291,8315736,True
5153,6647256,True
4023,6103544,True
6280,7232264,True
4105,6178424,True
1412,4746248,True
43,4055784,True
8785,8577912,True
4289,6249144,True
612,4364872,True
2787,5477672,True
6099,7134808,True
2063,5094120,True
2224,5185224,True
4965,6606600,True
5805,7009800,True
